price,tax,manufacturer,model,production year,category,leather interior,fuel type,engine volume,mileage,cylinders,gear box type,drive wheels,wheel,color,airbags
21473,836.0,hyundai,tucson,2010,jeep,yes,diesel,2,172000.0,4,automatic,front,leftwheel,grey,4
392,1111.0,mazda,cx-9,2013,sedan,yes,petrol,3.7,55858.0,4,automatic,4x4,leftwheel,grey,12
2300,1195.0,ford,transit,2008,microbus,no,diesel,2.2,118365.5,4,manual,front,leftwheel,grey,0
11704,761.0,chevrolet,lacetti,2010,sedan,yes,petrol,1.8,182737.0,4,automatic,front,leftwheel,black,4
5802,1091.0,nissan,altima,2016,sedan,yes,petrol,2.5,106699.0,4,automatic,front,leftwheel,black,12
941,1104.0,bmw,x5,2015,jeep,yes,diesel,3,196614.0,4,automatic,4x4,leftwheel,black,0
1019,1172.0,mercedes-benz,e350,2011,sedan,yes,diesel,3.5,122067.0,4,automatic,4x4,leftwheel,white,12
13500,517.0,lexus,rx450,2014,jeep,yes,hybrid,3.5,65000.0,4,tiptronic,4x4,leftwheel,black,12
7840,893.0,hyundai,i30,2008,hatchback,yes,petrol,1.6,136869.0,4,automatic,front,leftwheel,black,4
706,574.0,honda,insight,2010,hatchback,yes,hybrid,1.3,189571.0,4,automatic,front,leftwheel,silver,0
11290,473.0,chevrolet,cruze,2014,sedan,yes,petrol,1.4turbo,126000.0,4,automatic,rear,leftwheel,silver,6
8154,1288.0,kia,sportage,2007,jeep,yes,diesel,2,110000.0,4,automatic,front,leftwheel,blue,4
8154,503.0,hyundai,sonata,2019,sedan,yes,hybrid,2,17768.0,4,automatic,front,leftwheel,white,12
18189,1185.0,hyundai,h1,2009,minivan,yes,diesel,2.5,42852.0,4,automatic,front,leftwheel,white,4
470,528.0,ford,escape,2014,jeep,yes,petrol,1.6,148958.0,4,automatic,front,leftwheel,grey,12
41977,919.0,jeep,grandcherokee,2012,jeep,yes,diesel,3,160291.0,4,automatic,front,leftwheel,silver,4
9408,640.0,hyundai,sonata,2013,sedan,yes,lpg,2,48595.0,4,automatic,front,leftwheel,silver,4
14426,1292.0,jaguar,daimler,2016,sedan,yes,petrol,3,46131.0,4,automatic,4x4,leftwheel,silver,12
46251,880.0,chevrolet,orlando,2018,jeep,yes,diesel,1.6,19000.0,4,automatic,front,leftwheel,white,4
11290,473.0,chevrolet,aveo,2014,hatchback,yes,petrol,1.4,35830.0,4,automatic,front,leftwheel,orange,4
549,640.0,ford,fusion,2013,sedan,yes,hybrid,2,216658.0,4,automatic,front,leftwheel,red,0
862,394.0,toyota,camry,2014,sedan,yes,hybrid,2.5,130478.0,4,automatic,front,leftwheel,white,12
706,645.0,lexus,ct200h,2011,hatchback,yes,hybrid,1.8,116869.0,4,automatic,front,leftwheel,black,0
470,934.0,subaru,forester,2015,jeep,yes,petrol,2.5,87141.0,4,automatic,4x4,leftwheel,black,0
19444,765.0,hyundai,elantra,2015,sedan,no,petrol,2,95000.0,4,tiptronic,rear,leftwheel,blue,12
15681,891.0,hyundai,sonata,2016,sedan,yes,lpg,2,236272.0,4,automatic,front,leftwheel,silver,4
23834,394.0,toyota,camry,2014,sedan,no,hybrid,2.5,52800.0,4,automatic,front,leftwheel,golden,8
47757,765.0,jeep,cherokee,2015,jeep,yes,diesel,2,171561.0,4,automatic,front,leftwheel,grey,4
18189,1195.0,toyota,rav4,2008,jeep,no,diesel,2.2turbo,225000.0,4,manual,4x4,leftwheel,green,6
392,779.0,toyota,camry,2013,sedan,yes,hybrid,2.5,232032.0,4,automatic,front,leftwheel,silver,12
23678,765.0,mini,coopers,2015,hatchback,yes,petrol,2,20063.0,4,manual,front,leftwheel,red,8
7840,893.0,hyundai,i30,2008,hatchback,yes,petrol,1.6,102000.0,4,automatic,front,leftwheel,silver,4
42102,1249.0,hyundai,h1,2017,universal,yes,diesel,2.5,110000.0,4,automatic,front,leftwheel,grey,4
27463,1091.0,hyundai,h1,2016,universal,yes,diesel,2.5,203073.0,4,automatic,front,leftwheel,grey,4
15677,862.0,hyundai,h1,2011,minivan,yes,diesel,2.5,65455.0,4,automatic,front,leftwheel,black,4
28222,640.0,hyundai,santafe,2013,jeep,yes,diesel,2,60031.0,4,automatic,front,leftwheel,black,4
392,1307.0,chevrolet,camaro,2015,sedan,yes,petrol,3.6,168621.0,4,automatic,rear,leftwheel,carnelianred,12
11964,790.0,chevrolet,lacetti,2009,sedan,yes,petrol,1.6,138205.0,4,automatic,front,leftwheel,white,4
549,650.0,volkswagen,jetta,2016,sedan,yes,diesel,1.4,112760.0,4,automatic,front,leftwheel,brown,12
13956,629.0,kia,soul,2015,jeep,no,petrol,1.6,85985.0,4,manual,front,leftwheel,grey,8
627,1017.0,mercedes-benz,e300,2017,sedan,yes,petrol,2,32114.0,4,automatic,rear,leftwheel,silver,12
6586,919.0,bmw,x5,2012,jeep,yes,diesel,3,274098.0,4,automatic,4x4,leftwheel,white,0
7840,843.0,toyota,prius,2008,hatchback,no,hybrid,1.5,151230.0,4,variator,front,leftwheel,silver,12
6523,687.0,daewoo,lacetti,2010,sedan,yes,petrol,1.6,36125.0,4,automatic,front,leftwheel,blue,4
12287,687.0,hyundai,elantra,2010,sedan,yes,petrol,1.6,132121.0,4,automatic,front,leftwheel,silver,4
21953,595.0,mini,cooper,2015,coupe,yes,petrol,1.5turbo,53900.0,4,tiptronic,front,leftwheel,white,0
22580,1172.0,toyota,highlander,2011,jeep,yes,petrol,3.5,118365.5,4,automatic,4x4,leftwheel,grey,12
30734,781.0,lexus,gx470,2009,jeep,yes,petrol,4.7,264339.0,4,automatic,4x4,leftwheel,black,0
13172,900.0,kia,optima,2015,sedan,no,petrol,2.4,111746.0,4,automatic,front,leftwheel,white,0
37006,642.0,bmw,528,2012,sedan,yes,petrol,2.0turbo,196800.0,4,tiptronic,4x4,leftwheel,silver,14
5940,447.0,honda,fit,2013,hatchback,yes,hybrid,1.3,117058.0,4,automatic,front,leftwheel,black,4
10349,1268.0,toyota,aqua,2012,hatchback,no,hybrid,1.5,147000.0,4,variator,front,right-handdrive,white,4
392,781.0,toyota,camry,2012,sedan,yes,hybrid,2.5,314373.0,4,automatic,front,leftwheel,grey,12
13500,765.0,mercedes-benz,c200,2015,sedan,yes,petrol,2.0turbo,118400.0,4,tiptronic,4x4,leftwheel,black,10
42651,1017.0,mercedes-benz,gla250,2017,jeep,yes,petrol,2,44995.0,4,automatic,4x4,leftwheel,black,0
18384,531.0,hyundai,elantra,2012,sedan,yes,petrol,1.6,115444.0,4,automatic,front,leftwheel,white,4
2509,917.0,audi,a7,2013,hatchback,yes,petrol,3,158091.0,4,automatic,4x4,leftwheel,blue,12
26657,1091.0,toyota,camry,2016,sedan,yes,petrol,2.5,51202.0,4,automatic,front,leftwheel,black,12
11604,639.0,hyundai,sonata,2014,sedan,yes,lpg,2,118365.5,4,automatic,front,leftwheel,silver,4
2430,862.0,toyota,camry,2011,sedan,yes,petrol,2.5,121952.0,4,automatic,front,leftwheel,grey,12
862,481.0,hyundai,sonata,2017,sedan,yes,hybrid,2,138459.0,4,automatic,front,leftwheel,silver,12
5959,841.0,mitsubishi,pajeromini2010წლიანი,2010,jeep,no,petrol,0.7turbo,160000.0,4,manual,4x4,right-handdrive,black,4
1646,779.0,toyota,camry,2013,sedan,yes,petrol,2.5,0.0,4,automatic,front,leftwheel,silver,12
15994,1172.0,mercedes-benz,e350,2011,coupe,yes,diesel,3.5,170429.0,4,automatic,rear,leftwheel,silver,12
15681,586.0,toyota,prius,2012,hatchback,no,hybrid,1.8,115000.0,4,variator,front,leftwheel,green,9
35570,639.0,hyundai,santafe,2014,jeep,yes,diesel,2,168637.0,4,automatic,front,leftwheel,white,4
220,1185.0,ford,escape,2009,jeep,yes,hybrid,2.5,193614.0,4,automatic,front,leftwheel,white,0
15053,765.0,hyundai,sonata,2015,sedan,yes,lpg,2,318677.0,4,automatic,front,leftwheel,silver,4
22567,640.0,chevrolet,malibu,2013,sedan,yes,petrol,2,201612.0,4,automatic,front,leftwheel,white,4
18503,730.0,hyundai,elantra,2016,sedan,yes,lpg,1.6,31006.0,4,automatic,front,leftwheel,white,4
15681,562.0,chevrolet,cruzeltrs,2015,sedan,yes,petrol,1.4turbo,138000.0,4,tiptronic,front,leftwheel,blue,10
251,421.0,kia,niro,2018,jeep,yes,hybrid,1.6,22915.0,4,automatic,front,leftwheel,white,12
3136,781.0,nissan,frontier,2016,sedan,yes,petrol,4,105427.0,4,automatic,front,leftwheel,blue,12
314,645.0,hyundai,elantra,2011,sedan,yes,petrol,1.8,118365.5,4,automatic,front,leftwheel,grey,12
21012,1017.0,ford,focus,2017,hatchback,no,petrol,2,75200.0,4,tiptronic,front,leftwheel,silver,8
20344,891.0,hyundai,sonata,2016,sedan,yes,petrol,2,44608.0,4,automatic,front,leftwheel,white,4
23521,642.0,ford,fusion,2012,sedan,yes,petrol,2.0turbo,102400.0,4,automatic,front,leftwheel,white,6
39201,781.0,lexus,gx460,2010,jeep,yes,petrol,4.6,155821.0,4,automatic,4x4,leftwheel,black,0
3450,1624.0,mercedes-benz,e350,2009,sedan,yes,diesel,3.5,109139.0,4,automatic,rear,leftwheel,black,12
9879,1018.0,mercedes-benz,e350,2011,sedan,yes,diesel,3,273186.0,4,automatic,rear,leftwheel,white,12
23521,584.0,mercedes-benz,c250,2014,sedan,yes,petrol,1.8,64270.0,4,automatic,rear,leftwheel,grey,0
470,530.0,nissan,juke,2013,sedan,yes,petrol,1.6,108765.0,4,automatic,4x4,leftwheel,blue,0
18817,781.0,toyota,camry,2012,sedan,no,petrol,2.5,83200.0,4,tiptronic,front,leftwheel,black,12
941,746.0,toyota,prius,2009,sedan,yes,hybrid,1.5,118365.5,4,automatic,front,leftwheel,white,12
13500,1575.0,toyota,landcruiserprado,2018,jeep,no,diesel,3.0turbo,27000.0,4,automatic,4x4,leftwheel,white,6
25719,765.0,chevrolet,malibu,2015,sedan,yes,petrol,2,108027.0,4,automatic,front,leftwheel,silver,4
188,749.0,chevrolet,captiva,2014,jeep,yes,petrol,2.4,168315.0,4,automatic,front,leftwheel,silver,12
5488,394.0,toyota,camry,2014,sedan,yes,hybrid,2.5,109798.0,4,automatic,front,leftwheel,white,12
17249,642.0,hyundai,sonata,2012,sedan,yes,petrol,2.0turbo,110000.0,4,tiptronic,front,leftwheel,black,12
10820,1202.0,opel,zafira,2006,minivan,no,cng,1.6,170000.0,4,manual,front,leftwheel,red,6
37301,595.0,toyota,aqua,2015,hatchback,yes,petrol,1.5,16033.0,4,automatic,front,leftwheel,blue,4
5237,781.0,ssangyong,rexton,2007,jeep,yes,diesel,2.7,75813.0,4,automatic,front,leftwheel,silver,4
38229,1091.0,hyundai,h1,2016,minivan,yes,diesel,2.5,92078.0,4,automatic,front,leftwheel,black,4
5331,831.0,ford,fiesta,2017,hatchback,yes,petrol,1.6,61803.0,4,automatic,front,leftwheel,black,12
470,1399.0,mercedes-benz,e350,2010,sedan,yes,petrol,3.5,229904.0,4,automatic,4x4,leftwheel,black,12
470,891.0,audi,a3,2016,sedan,yes,petrol,2,70414.0,4,automatic,4x4,leftwheel,white,12
38574,934.0,hyundai,h1,2015,universal,yes,lpg,2.5,132320.0,4,automatic,front,leftwheel,silver,4
50018,1017.0,hyundai,sonata,2017,sedan,yes,petrol,2,54930.0,4,automatic,front,leftwheel,white,4
15500,585.0,toyota,priusv,2013,universal,no,hybrid,1.8,303538.0,4,automatic,front,leftwheel,skyblue,12
23129,779.0,hyundai,h1,2013,universal,yes,diesel,2.5,197441.0,4,automatic,front,leftwheel,silver,4
4077,1369.0,bmw,3161995,2013,sedan,no,petrol,1.6,0.0,4,manual,rear,leftwheel,red,4
31047,919.0,bmw,x5,2012,jeep,yes,diesel,3,70994.0,4,automatic,4x4,leftwheel,black,0
37000,770.0,hyundai,tucson,2016,jeep,yes,diesel,1.7,51053.0,4,automatic,front,leftwheel,white,4
19444,1091.0,toyota,camry,2016,sedan,yes,petrol,2.5,61000.0,4,tiptronic,front,leftwheel,black,6
8674,363.0,chevrolet,spark,2014,hatchback,yes,lpg,1,198000.0,4,automatic,front,leftwheel,black,4
44542,1249.0,hyundai,h1,2017,universal,yes,diesel,2.5,100856.0,4,automatic,front,leftwheel,silver,4
392,761.0,toyota,prius,2010,hatchback,yes,hybrid,1.8,267165.0,4,automatic,front,leftwheel,white,12
20855,890.0,kia,optima,2016,sedan,yes,petrol,2,31102.0,4,automatic,front,leftwheel,black,4
16935,1017.0,hyundai,sonata,2017,sedan,yes,lpg,2,227911.0,4,automatic,front,leftwheel,white,4
9565,790.0,hyundai,i30,2009,hatchback,yes,petrol,1.6,56577.0,4,automatic,front,leftwheel,red,4
18189,586.0,toyota,priusჰიბრიდი,2012,hatchback,no,hybrid,1.8,97000.0,4,variator,front,leftwheel,carnelianred,12
9396,308.0,toyota,aqua,2015,hatchback,yes,hybrid,1.5,160841.0,4,automatic,front,leftwheel,white,4
627,1058.0,mercedes-benz,e350,2012,sedan,yes,diesel,3.5,318285.0,4,automatic,4x4,leftwheel,black,12
470,1325.0,toyota,camry,2019,sedan,yes,petrol,2.5,45880.0,4,automatic,front,leftwheel,silver,12
32340,642.0,hyundai,santafe,2012,jeep,yes,diesel,2,138013.0,4,automatic,front,leftwheel,white,4
549,781.0,toyota,highlander,2008,jeep,yes,hybrid,3.3,269013.0,4,automatic,4x4,leftwheel,black,12
470,645.0,lexus,ct200h,2011,hatchback,yes,hybrid,1.8,32974.0,4,automatic,front,leftwheel,silver,0
14000,637.0,suzuki,hustler,2014,hatchback,no,petrol,0.7,160000.0,4,automatic,front,right-handdrive,carnelianred,2
24283,1051.0,chevrolet,malibu,2016,sedan,yes,petrol,2.4,155763.0,4,automatic,front,leftwheel,white,4
22000,640.0,bmw,528,2013,sedan,yes,petrol,2.0turbo,110909.0,4,automatic,4x4,leftwheel,white,12
28909,831.0,hyundai,elantra,2017,sedan,yes,lpg,1.6,37029.0,4,automatic,front,leftwheel,grey,4
34811,690.0,lexus,rx450,2016,jeep,yes,hybrid,3.5,0.0,4,automatic,front,leftwheel,grey,12
3450,831.0,hyundai,sonata,2011,sedan,yes,hybrid,2.4,224349.0,4,automatic,front,leftwheel,grey,0
9879,1058.0,toyota,highlander,2012,jeep,yes,hybrid,3.5,157211.0,4,automatic,4x4,leftwheel,white,12
1960,777.0,toyota,camry,2014,sedan,yes,petrol,2.5,0.0,4,automatic,front,leftwheel,black,12
36219,639.0,hyundai,tucson,2014,jeep,yes,petrol,2,102000.0,4,automatic,front,leftwheel,grey,4
26510,640.0,hyundai,santafe,2013,jeep,yes,diesel,2,42582.0,4,automatic,front,leftwheel,silver,4
46728,781.0,lexus,gx460,2010,jeep,yes,petrol,4.6,260771.0,4,automatic,4x4,leftwheel,black,0
16904,769.0,hyundai,santafe,2011,jeep,yes,diesel,2.2,208726.0,4,automatic,front,leftwheel,silver,4
15681,640.0,ford,c-max,2013,hatchback,yes,hybrid,2,150000.0,4,tiptronic,front,leftwheel,black,0
13500,1079.0,hyundai,santafe,2018,jeep,yes,diesel,2,28000.0,4,automatic,front,leftwheel,black,4
549,781.0,hyundai,santafe,2018,sedan,yes,petrol,3.3,66517.0,4,automatic,front,leftwheel,white,12
20814,730.0,hyundai,elantra,2016,sedan,yes,petrol,1.6,83814.0,4,automatic,front,leftwheel,black,4
39722,765.0,hyundai,sonata,2015,sedan,yes,petrol,2,64512.0,4,automatic,front,leftwheel,grey,4
36065,1104.0,hyundai,grandeur,2015,sedan,yes,lpg,3,36000.0,4,automatic,front,leftwheel,black,12
1176,781.0,bmw,x6,2010,jeep,yes,petrol,4.4,0.0,4,automatic,4x4,leftwheel,grey,12
13172,891.0,hyundai,sonata,2016,sedan,yes,lpg,2,118365.5,4,automatic,front,leftwheel,orange,4
8781,789.0,chevrolet,cruze,2009,sedan,yes,diesel,1.6,75367.0,4,automatic,front,leftwheel,silver,4
12231,1266.0,honda,fit,2014,hatchback,no,hybrid,1.5,70000.0,4,automatic,front,right-handdrive,silver,2
17000,562.0,chevrolet,cruze,2015,sedan,yes,petrol,1.4turbo,89000.0,4,tiptronic,front,leftwheel,black,10
11563,645.0,chevrolet,cruze,2011,sedan,yes,petrol,1.8,171960.0,4,automatic,front,leftwheel,white,4
24500,919.0,bmw,x5,2012,jeep,yes,petrol,3.0turbo,1000.0,4,automatic,4x4,leftwheel,white,12
862,394.0,toyota,camry,2014,sedan,yes,hybrid,2.5,130478.0,4,automatic,front,leftwheel,white,12
3136,781.0,toyota,camry,2012,sedan,yes,hybrid,2.5,159379.0,4,automatic,front,leftwheel,white,12
627,1624.0,toyota,highlander,2009,sedan,yes,hybrid,3.5,297378.0,4,automatic,4x4,leftwheel,black,12
15681,891.0,hyundai,sonata,2016,sedan,yes,lpg,2,236272.0,4,automatic,front,leftwheel,silver,4
4968,419.0,nissan,march,2013,hatchback,yes,petrol,1.2,96240.0,4,automatic,front,leftwheel,black,4
43905,1249.0,toyota,rav4,2017,jeep,no,petrol,2.5,63000.0,4,automatic,4x4,leftwheel,silver,12
11563,836.0,hyundai,tucson,2010,jeep,yes,diesel,2,114000.0,4,automatic,front,leftwheel,silver,4
15994,1172.0,mercedes-benz,e350,2011,coupe,yes,diesel,3.5,170429.0,4,automatic,rear,leftwheel,silver,12
10349,781.0,mitsubishi,pajero,2013,jeep,no,petrol,2.4,169800.0,4,automatic,4x4,right-handdrive,red,2
17249,259.0,volkswagen,jettahybrid,2014,sedan,yes,hybrid,1.4turbo,92473.0,4,automatic,front,leftwheel,black,12
1646,1249.0,toyota,camry,2017,sedan,yes,petrol,2.5,154562.0,4,automatic,front,leftwheel,black,12
314,586.0,lexus,ct200h,2012,hatchback,yes,hybrid,1.8,191731.0,4,automatic,front,leftwheel,silver,12
1803,574.0,honda,insight,2010,hatchback,yes,hybrid,1.3,187312.0,4,automatic,front,leftwheel,blue,0
8148,1236.0,honda,fitnavipremium,2011,hatchback,no,hybrid,1.3,99000.0,4,tiptronic,front,right-handdrive,silver,4
314,1172.0,mercedes-benz,e350,2011,sedan,yes,diesel,3.5,132630.0,4,automatic,rear,leftwheel,silver,12
25512,836.0,hyundai,tucson,2010,jeep,yes,diesel,2,118514.0,4,automatic,front,leftwheel,grey,4
16621,862.0,volkswagen,passat,2011,sedan,yes,petrol,2.5,107000.0,4,tiptronic,front,leftwheel,white,8
40456,397.0,toyota,prius,2016,sedan,yes,hybrid,1.8,30000.0,4,variator,front,leftwheel,grey,10
10036,781.0,hyundai,sonata,2014,sedan,yes,lpg,20,333686.0,4,automatic,front,leftwheel,silver,4
12231,640.0,ford,focus,2013,hatchback,no,petrol,2,154000.0,4,automatic,front,leftwheel,black,6
18503,730.0,hyundai,elantra,2016,sedan,yes,lpg,1.6,30312.0,4,automatic,front,leftwheel,grey,4
14583,831.0,hyundai,accentse,2017,hatchback,no,petrol,1.6,43488.0,4,automatic,front,leftwheel,black,6
12231,612.0,chevrolet,cruze,2010,sedan,yes,petrol,1.4,119000.0,4,tiptronic,front,leftwheel,white,16
23521,586.0,mercedes-benz,c250,2012,sedan,yes,petrol,1.8,47000.0,4,automatic,rear,leftwheel,white,0
22580,353.0,toyota,prius,2015,sedan,no,hybrid,1.8,92430.0,4,automatic,front,leftwheel,white,10
44878,1017.0,hyundai,tucson,2017,jeep,yes,diesel,2,63478.0,4,automatic,front,leftwheel,silver,4
17249,562.0,chevrolet,cruze,2015,sedan,yes,petrol,1.4turbo,72126.0,4,tiptronic,front,leftwheel,brown,8
13500,971.0,mercedes-benz,e220,2016,sedan,yes,diesel,2.2turbo,121400.0,4,tiptronic,rear,leftwheel,black,12
3763,891.0,lexus,is200,2016,sedan,yes,petrol,2,58328.0,4,automatic,rear,leftwheel,white,12
20005,531.0,hyundai,elantra,2012,sedan,yes,petrol,1.6,107179.0,4,automatic,front,leftwheel,white,4
31204,1079.0,mitsubishi,outlandersport,2018,jeep,yes,petrol,2.0turbo,36534.0,4,automatic,front,leftwheel,red,12
38063,891.0,hyundai,santafe,2016,jeep,yes,diesel,2,147786.0,4,automatic,front,leftwheel,white,4
20266,707.0,ssangyong,rexton,2011,jeep,yes,diesel,2,256175.0,4,automatic,front,leftwheel,black,4
50651,1091.0,chevrolet,impala,2016,sedan,yes,petrol,2.5,66522.0,4,automatic,front,leftwheel,silver,4
10036,777.0,toyota,camry,2014,sedan,yes,petrol,2.5,267398.0,4,automatic,front,leftwheel,white,10
10349,988.0,toyota,prius,2007,hatchback,no,hybrid,1.5,0.0,4,automatic,front,leftwheel,green,8
36065,915.0,maserati,ghibli,2014,sedan,yes,petrol,3,40000.0,4,automatic,4x4,leftwheel,black,12
15323,531.0,hyundai,elantra,2012,sedan,yes,petrol,1.6,172253.0,4,automatic,front,leftwheel,black,4
8467,639.0,hyundai,sonata,2014,sedan,yes,lpg,2,118365.5,4,automatic,front,leftwheel,orange,4
24000,781.0,toyota,chr,2019,jeep,yes,hybrid,1.5,6000.0,4,automatic,front,right-handdrive,white,8
16452,836.0,hyundai,genesis,2010,coupe,yes,petrol,2,106526.0,4,automatic,front,leftwheel,red,4
10036,843.0,renault,scenic,2008,minivan,no,diesel,1.5turbo,173000.0,4,manual,front,leftwheel,blue,12
25004,528.0,hyundai,elantra,2014,sedan,yes,petrol,1.6,52569.0,4,automatic,front,leftwheel,white,4
2038,697.0,honda,civic,2015,sedan,yes,petrol,1.8,80542.0,4,automatic,front,leftwheel,grey,12
6429,463.0,toyota,prius,2018,hatchback,yes,hybrid,1.8,0.0,4,automatic,front,leftwheel,black,12
6272,503.0,honda,civichybrid,2012,sedan,yes,hybrid,1.5,141302.0,4,variator,front,leftwheel,skyblue,12
30734,1405.0,bmw,335,2009,cabriolet,yes,petrol,3.0turbo,59700.0,4,tiptronic,rear,leftwheel,black,7
26594,1079.0,chevrolet,orlando,2018,jeep,yes,lpg,2,140070.0,4,automatic,front,leftwheel,grey,4
862,259.0,chevrolet,volt,2014,jeep,yes,hybrid,1.4,133195.0,4,automatic,front,leftwheel,black,0
220,1053.0,mercedes-benz,e350,2014,sedan,yes,diesel,3.5,95987.0,4,automatic,4x4,leftwheel,black,12
25889,528.0,hyundai,elantra,2014,sedan,yes,petrol,1.6,131000.0,4,automatic,front,leftwheel,white,4
14069,687.0,hyundai,elantra,2010,sedan,yes,petrol,1.6,100403.0,4,automatic,front,leftwheel,white,4
9252,961.0,kia,sportage,2009,jeep,yes,diesel,2,53986.0,4,automatic,front,leftwheel,white,4
7997,781.0,lexus,rx400,2008,jeep,yes,hybrid,3.5,244731.0,4,automatic,front,leftwheel,black,12
6611,1282.0,kia,sportage,2007,jeep,yes,diesel,2,142654.0,4,automatic,front,leftwheel,silver,4
470,800.0,mazda,cx-7,2011,jeep,yes,petrol,2.3,184576.0,4,automatic,4x4,leftwheel,black,12
314,1053.0,mercedes-benz,e350,2014,sedan,yes,diesel,3.5,149486.0,4,automatic,4x4,leftwheel,silver,12
5018,1399.0,lexus,rx450,2010,jeep,yes,hybrid,3.5,167222.0,4,automatic,4x4,leftwheel,black,12
1568,1493.0,mercedes-benz,e350,2016,sedan,yes,diesel,3.5,77205.0,4,automatic,rear,leftwheel,grey,12
18826,583.0,hyundai,elantra,2011,sedan,yes,petrol,1.6,87210.0,4,automatic,front,leftwheel,silver,4
3136,781.0,toyota,camry,2012,sedan,yes,hybrid,2.5,159379.0,4,automatic,front,leftwheel,white,12
31349,777.0,hyundai,h1,2014,minivan,yes,diesel,2.5,152469.0,4,automatic,front,leftwheel,black,4
16935,353.0,lexus,ct200h,2015,hatchback,yes,hybrid,1.8,94949.0,4,automatic,front,leftwheel,white,0
392,394.0,toyota,camry,2014,coupe,yes,hybrid,2.5,118365.5,4,automatic,front,leftwheel,white,12
27284,259.0,chevrolet,volt,2014,sedan,no,plug-inhybrid,1.4,121000.0,4,tiptronic,front,leftwheel,white,10
16621,1172.0,mercedes-benz,e350,2011,sedan,yes,diesel,3.5,119379.0,4,automatic,4x4,leftwheel,silver,12
941,1058.0,lexus,rx450,2012,jeep,yes,hybrid,3.5,232357.0,4,automatic,4x4,leftwheel,black,12
9722,1675.0,ford,transit,2013,microbus,no,diesel,2,200000.0,4,manual,front,leftwheel,white,0
40926,730.0,ssangyong,actyon,2016,jeep,yes,diesel,1.6,46916.0,4,automatic,front,leftwheel,silver,4
627,650.0,volkswagen,jetta,2016,sedan,yes,petrol,1.4,78829.0,4,automatic,front,leftwheel,white,12
16935,650.0,volkswagen,jetta1.4turbo,2016,sedan,no,petrol,1.4turbo,97000.0,4,tiptronic,front,leftwheel,black,8
1333,1053.0,lexus,es350,2014,sedan,yes,petrol,3.5,179358.0,4,automatic,front,leftwheel,red,12
37476,1017.0,toyota,chr,2017,jeep,no,petrol,2,36099.0,4,automatic,front,leftwheel,silver,10
13500,1079.0,hyundai,sonata,2018,sedan,yes,petrol,2,34704.0,4,automatic,front,leftwheel,grey,4
392,994.0,honda,civic,2008,sedan,yes,petrol,1.8,233728.0,4,automatic,front,leftwheel,silver,12
8781,431.0,ford,fusion,2016,sedan,yes,hybrid,2,194974.0,4,automatic,front,leftwheel,black,0
21012,738.0,chevrolet,cruze,2017,hatchback,no,petrol,1.4turbo,66000.0,4,tiptronic,front,leftwheel,silver,8
19416,583.0,hyundai,elantra,2011,sedan,yes,petrol,1.6,120581.0,4,automatic,front,leftwheel,silver,4
1882,781.0,honda,fit,2013,hatchback,no,petrol,1.3,0.0,4,automatic,front,right-handdrive,white,4
14113,986.0,toyota,camry,2010,sedan,yes,hybrid,2.4,80000.0,4,tiptronic,front,leftwheel,silver,7
34811,690.0,lexus,rx450,2016,jeep,yes,hybrid,3.5,0.0,4,automatic,front,leftwheel,grey,12
13500,1363.0,lexus,gx460,2012,jeep,yes,petrol,4.6,255406.0,4,automatic,4x4,leftwheel,black,0
314,831.0,ford,transit,2011,microbus,no,diesel,2.4,164000.0,4,manual,4x4,leftwheel,white,2
40983,934.0,hyundai,h1,2015,universal,yes,diesel,2.5,112718.0,4,automatic,front,leftwheel,silver,4
470,1053.0,mercedes-benz,c300,2014,sedan,yes,petrol,3.5,189800.0,4,automatic,4x4,leftwheel,red,12
4861,1058.0,mercedes-benz,e350,2012,sedan,yes,diesel,3.5,128202.0,4,automatic,rear,leftwheel,black,12
784,1301.0,bmw,x5,2014,sedan,yes,petrol,4.4,247877.0,4,automatic,4x4,leftwheel,black,0
33243,765.0,hyundai,santafe,2015,jeep,yes,diesel,2,175126.0,4,automatic,front,leftwheel,black,4
470,1292.0,audi,q5,2016,jeep,yes,diesel,3,29501.0,4,automatic,4x4,leftwheel,white,12
941,781.0,toyota,tundra,2016,jeep,yes,petrol,4.6,254805.0,4,automatic,4x4,leftwheel,white,12
2274,862.0,toyota,camry,2011,sedan,yes,petrol,2.5,190698.0,4,automatic,front,leftwheel,grey,12
7213,746.0,toyota,prius,2009,sedan,no,hybrid,1.5,271256.0,4,automatic,front,leftwheel,grey,8
4861,1058.0,mercedes-benz,e350,2012,sedan,yes,diesel,3.5,128202.0,4,automatic,rear,leftwheel,black,12
20071,934.0,toyota,camry,2015,sedan,yes,petrol,2.5,86357.0,4,automatic,front,leftwheel,blue,12
20149,583.0,hyundai,elantra,2011,sedan,yes,petrol,1.6,136292.0,4,automatic,front,leftwheel,white,4
22549,629.0,hyundai,elantra,2015,sedan,yes,diesel,1.6,110000.0,4,automatic,front,leftwheel,silver,4
17249,900.0,hyundai,sonatase,2015,sedan,no,petrol,2.4,84000.0,4,tiptronic,front,leftwheel,silver,12
9408,843.0,toyota,prius,2008,hatchback,no,hybrid,1.5,200000.0,4,automatic,front,leftwheel,grey,8
20385,584.0,hyundai,elantra,2014,sedan,yes,petrol,1.8,179200.0,4,tiptronic,front,leftwheel,black,12
